attack_type,threat_level,instruction_preview,output_preview
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 50513 (custom) | Thời gian flow: tức thì...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 443 (HTTPS) | Thời gian flow:...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gian flow: tức thì (<1ms...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 3268 (custom) | Thời gian flo...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 443 (HTTPS) | Thời...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 22 (SSH) | Thời gi...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gian flow: ng...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 41436 (custom) | Thời gian fl...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gian flow: ngắn (64.1ms)...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 80 (HTTP) | Thờ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 443 (HTTPS) | Thời gian flow: trung bình...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 54184 (custom) ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gi...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 55717 (custom) ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 443 (HTTPS) | Thời gian flow: dài (1.2 p...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gian flow: ngắn (23.8ms)...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 443 (HTTPS) | Thời gian flow: trung bình...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gian flow: tức thì (<1ms...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 61101 (custom) | T...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 80 (HTTP) | Thời gian flow: tức thì (<1m...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 41965 (custom) ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gi...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 443 (HTTPS) | Thời gian flow:...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 50941 (custom) | T...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
BENIGN,INFO,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 53 (DNS) | Thời gian flow: ng...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: INFO
Phân loại: Lưu lượng bình thường (Benign Traffic)

**Nhận định:**
Flow mạng nằm trong baseline bình thường. Các thông số về tốc độ, tỷ lệ gói tin, TCP flag..."
Infiltration,CRITICAL,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 444 (custom) | ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow: dài (1.9 ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 444 (custom) | ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 444 (custom) | ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 444 (custom) | ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 444 (custom) | Thờ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 444 (custom) | Thờ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow: dài (2.0 ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Infiltration,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Network Infiltration — Post-Compromise Activity

**Nhận định:**
Dấu hiệu của attacker đã xâm nhập vào mạng nội bộ và đang thực hiện lateral ..."
Heartbleed,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Đánh giá mức độ nguy hiểm của flow mạng này và đề xuất biện pháp ứng phó:
Giao thức: TCP | Cổng đích: 444 (custom) | Thờ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 444 (custom) | ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow: dài (2.0 ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Phân tích flow mạng sau và đưa ra đánh giá bảo mật:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow: dài (2.0 ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Hệ thống SIEM cảnh báo về flow mạng sau. Hãy phân tích và đề xuất hành động:
Giao thức: TCP | Cổng đích: 444 (custom) | ...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
Heartbleed,CRITICAL,"Với tư cách chuyên gia SOC, hãy phân loại và xử lý luồng mạng:
Giao thức: TCP | Cổng đích: 444 (custom) | Thời gian flow...","**PHÂN TÍCH FLOW MẠNG**

Mức độ đe dọa: CRITICAL
Phân loại: Heartbleed (CVE-2014-0160) — OpenSSL Vulnerability Exploit

**Nhận định:**
Khai thác lỗ hổng Heartbleed trong OpenSSL: attacker gửi malforme..."
